song_id,song_name,artist_name,album_name,date_added,track_path,play_count,duration,cloud_status,is_favorited,hash
8306,When The Weak Go Marching In,Tatsuya Kitani,When The Weak Go Marching In,2021-09-26,/Users/alex/Music/Musica/Music/Tatsuya Kitani/When The Weak Go Marching In/When The Weak Go Marching In.mp3,22,177,unknown,1,867886ac8242a3ec3d4dd162d51a0f82c448c558a9b63793eba1b8e5c37f5a15
4602,Bad Blood,Taylor Swift,1989,2020-11-20,/Users/alex/Music/Musica/Music/Taylor Swift/1989/Bad Blood.mp3,65,209,unknown,1,e762945846ee3191095f91b9849c4d13c9e088a18d1cbc678e0d531edb9e7850
4340,Blank Space,Taylor Swift,1989,2020-11-20,/Users/alex/Music/Musica/Music/Taylor Swift/1989/Blank Space.mp3,42,272,unknown,0,c4e6caf2ba6ecbea8fa69aa0e316c5587b6ba4ff0f8c98cc4e06bf06bb5a44df
4568,Shake It Off,Taylor Swift,1989,2020-11-20,/Users/alex/Music/Musica/Music/Taylor Swift/1989/Shake It Off.mp3,46,242,unknown,1,4170afdba2326339a2322b93694f4abf63ab4402bb3a8a7cf7e37cb741e68f82
5314,"Swan Lake Suite, Op.20a: 2. Waltz",Tchaikovsky,Il Lago Dei Cigni,2020-11-20,"/Users/alex/Music/Musica/Music/Tchaikovsky/Il Lago Dei Cigni/Swan Lake Suite, Op.20a_ 2. Waltz.mp3",92,440,unknown,0,cd60ffb6fd49c9f42e57ade04ae2fb92611fb2d3ce771aab7c58b61bf923f72d
5316,Act I: March,Tchaikovsky,Lo Schiaccianoci,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/Lo Schiaccianoci/Act I_ March.mp3,72,155,unknown,0,e10bebd21a7e0cbed2e5ae90880d1b3ce25e85316dbe9b7db918f07e4c7fe5fa
5312,"The Nutcracker - Ballet, Op.71, Act II: No. 13 - Waltz of the Flowers",Tchaikovsky,Lo Schiaccianoci,2020-11-20,"/Users/alex/Music/Musica/Music/Compilations/Lo Schiaccianoci/The Nutcracker - Ballet, Op.71, Act II_ No. 13 - Waltz of the Flowers.mp3",70,450,unknown,0,a75ff99265e16e601d68b86047d6fbd4a2ac518d38e335d14c121e40d2476a3d
5318,"Nutcracker Suite, Op.71a, TH.35: Russian Dance (Trepak)",Tchaikovsky,Lo Schiaccianoci,2020-11-20,"/Users/alex/Music/Musica/Music/Compilations/Lo Schiaccianoci/Nutcracker Suite, Op.71a, TH.35_ Russian Dance (Trepak).mp3",69,78,unknown,0,55c5cea2d350be4ee1a59b972afbb964c6975750f492e86f12f77400dbdacaab
6558,Pas de Deux,Tchaikovsky,Lo Schiaccianoci,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/Lo Schiaccianoci/Pas de Deux.mp3,56,303,unknown,1,a701fe7c0f8f6437a1b2ef2439a3895424e8c18eb53fc94080c9c769cf242293
6132,"The Seasons, Op. 37a: No. 5, May. White Nights",Tchaikovsky,The Seasons,2020-11-20,"/Users/alex/Music/Musica/Music/Compilations/The Seasons/12 The Seasons, Op. 37a_ No. 5, May. White Nights.mp3",40,274,unknown,0,17dfd895d1f6118259dc247a947b7f83779e30fade2ec878a7cc6168ddbe439d
6134,"The Seasons, Op. 37a: No. 6, June. Barcarolle",Tchaikovsky,The Seasons,2020-11-20,"/Users/alex/Music/Musica/Music/Compilations/The Seasons/13 The Seasons, Op. 37a_ No. 6, June. Barcarolle.mp3",43,318,unknown,1,76418944ebe6987baaf6a2a0db700acf83ee9f38ef195772996481f80744b1cc
6136,"The Seasons, Op. 37a: No. 12, December. Christmas",Tchaikovsky,The Seasons,2020-11-20,"/Users/alex/Music/Musica/Music/Compilations/The Seasons/14 The Seasons, Op. 37a_ No. 12, December. Christmas.mp3",43,270,unknown,1,26129658afaf2add3738895755dbbb3b0f386ac7e43e53fcf1ce1ece4b9056c1
8848,L'amore ormai è già qui,Tchaikovsky,I Tre Moschettieri Soundtrack,2022-02-19,/Users/alex/Music/Musica/Music/Compilations/I Tre Moschettieri Soundtrack/L'amore ormai è già qui.mp3,39,99,unknown,0,82664bcc5813c32258483235f8a24578af631d02b4b2d4921d0a73a2e5ed3b43
9660,"Piano Concerto No. 1 In B Flat Minor, Op. 23",Tchaikovsky,,2023-05-23,"/Users/alex/Music/Musica/Music/Tchaikovsky/Unknown Album/Piano Concerto No. 1 In B Flat Minor, Op. 23.mp3",3,545,unknown,0,19df4dbab5f95d340967aa431167b2e26a818619718a3ed7e0fe541d82445fc8
8984,Beach Life,Teddy Failure,I'm A Failure Part 1,2022-04-30,/Users/alex/Music/Musica/Music/Teddy Failure/I'm A Failure Part 1/Beach Life.mp3,18,146,unknown,0,5fbe2f97f175c71b304b35e471692341110f7b1b28476a48e31459b74731fce0
10584,Lose Control,Teddy Swims,I've Tried Everything But Therapy (Part 1),2024-03-26,/Users/alex/Music/Musica/Music/Teddy Swims/I've Tried Everything But Therapy (Part 1)/02 Lose Control.mp3,11,211,unknown,0,ac45bb5c5cd8f177bf2c04eb9147cdbfb558999a0270619716335d78d784de26
6158,"Viola Concerto in G Major, TWV 51:G9: I. Largo",Telemann,Viola Concerto in G Major,2020-11-20,"/Users/alex/Music/Musica/Music/Compilations/Viola Concerto in G Major/26 Viola Concerto in G Major, TWV 51_G9_ I. Largo.mp3",15,214,unknown,0,a9f05ecb8515272934a513de1a4a438d6dc7e378e8dacd1301b69235d6a2f18f
6162,"Viola Concerto in G Major, TWV 51:G9: IV. Presto",Telemann,Viola Concerto in G Major,2020-11-20,"/Users/alex/Music/Musica/Music/Compilations/Viola Concerto in G Major/28 Viola Concerto in G Major, TWV 51_G9_ IV. Presto.mp3",22,187,unknown,1,f625f2a48a20c566a737a89bffab825f0a28c873b5ce42f44f8a11c25ee250f8
8734,Highscore (with Panda Eyes),Teminite,KIKO,2021-12-07,/Users/alex/Music/Musica/Music/Teminite/KIKO/Highscore (with Panda Eyes).mp3,28,261,unknown,1,03291b746230cebe4cd95a0d2c8340cb26f7404b8ee7e6d2655e51746fa0b6f9
8814,Legend,Tevvez,Phantom,2022-01-23,/Users/alex/Music/Musica/Music/Tevvez/Phantom/Legend.mp3,21,190,unknown,1,47403a10896010fafe66418b32d6738688db2e7489b565f5ac10db0695e2d3fd
9444,mi @mi o è f@ke,tha Supreme,Carattere speciale,2023-01-08,/Users/alex/Music/Musica/Music/tha Supreme/Carattere speciale/mi @mi o è f@ke.mp3,14,128,unknown,0,df2ffa55ff6e36c7f16cc88299f2a493fb636961e627b1f08592dadec198d5d5
7320,blun7 a swishland,tha Supreme,23 6451,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/23 6451/blun7 a swishland.mp3,64,178,unknown,0,1edfa518a969cf824afee4a307373eaba866811710dece3b74bb50490652edb9
7578,Offline (feat. bbno$),tha Supreme,23 6451,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/23 6451/Offline (feat. bbno$).mp3,32,200,unknown,0,22f74a91c5a9c035615f4c3d8ded78d0676f8f43d9cdcbcaca425d29c548023b
6568,Treacherous Sunset,Theatre Brook,Durarara Soundtrack,2020-11-20,/Users/alex/Music/Musica/Music/Theatre Brook/Durarara Soundtrack/Treacherous Sunset.mp3,49,202,unknown,0,63203a47ae25d4a1941a52bf2695357cef7b31d0b2006ae124670b6bcceeca00
5772,Welcome To The Club,TheDJNightcore,,2020-11-20,/Users/alex/Music/Musica/Music/TheDJNightcore/Unknown Album/Welcome To The Club.mp3,76,163,unknown,1,27b38ec9211fdd0a03778a4ae960273faae38bdedb26c994f2dfb9b6de873937
8202,Close To The Sun (with Anjulie),TheFatRat,Close To The Sun,2021-07-14,/Users/alex/Music/Musica/Music/TheFatRat/Close To The Sun/Close To The Sun (with Anjulie).mp3,31,206,unknown,1,9a27f73f03ff4edf887c0b105e1b77bd70d78bb63ba30b5a1a6a45bdd31a7f72
5590,Warrior Song,TheFatRat,DOTA 2 Music Pack,2020-11-20,/Users/alex/Music/Musica/Music/TheFatRat/DOTA 2 Music Pack/Warrior Song.mp3,58,117,unknown,1,123479d7056c3e800e32a06449397da1f480e4d06f19143b4c4a1dac2ddaec77
5606,Origin,TheFatRat,DOTA 2 Music Pack,2020-11-20,/Users/alex/Music/Musica/Music/TheFatRat/DOTA 2 Music Pack/02 Origin.mp3,31,122,unknown,0,da2aa3be34437103274d714ba3b443f2d8a0da19732b497155d29805430ebfa1
5596,Ascendancy,TheFatRat,DOTA 2 Music Pack,2020-11-20,/Users/alex/Music/Musica/Music/TheFatRat/DOTA 2 Music Pack/03 Ascendancy.mp3,44,49,unknown,0,2f718c815e71d11cd4365e83cc32026d00790459e38c4dfea17adddd94ed0b8a
5602,Nemesis,TheFatRat,DOTA 2 Music Pack,2020-11-20,/Users/alex/Music/Musica/Music/TheFatRat/DOTA 2 Music Pack/04 Nemesis.mp3,55,83,unknown,0,981f281f373ba500b204076cd352ba42fdc32b537ef967193b04c38e3894f086
5604,Origin Reprise,TheFatRat,DOTA 2 Music Pack,2020-11-20,/Users/alex/Music/Musica/Music/TheFatRat/DOTA 2 Music Pack/05 Origin Reprise.mp3,46,103,unknown,0,6c365f20252e83fb3f532649a15be98605536edbbcb08728ef214c2e0856b4e2
5610,Elevate,TheFatRat,DOTA 2 Music Pack,2020-11-20,/Users/alex/Music/Musica/Music/TheFatRat/DOTA 2 Music Pack/06 Elevate.mp3,45,161,unknown,0,e6e9bc1c5756d4b16a2fd9b9b35008525a2922912494bb238cd07877c1ff9f0d
5588,Kingdom Come,TheFatRat,DOTA 2 Music Pack,2020-11-20,/Users/alex/Music/Musica/Music/TheFatRat/DOTA 2 Music Pack/07 Kingdom Come.mp3,40,49,unknown,0,1f819f05bc7520fe67e03ac333e84e5c3686399845871c717c5733e9b8904ee5
5598,Mad Moon Falling,TheFatRat,DOTA 2 Music Pack,2020-11-20,/Users/alex/Music/Musica/Music/TheFatRat/DOTA 2 Music Pack/08 Mad Moon Falling.mp3,50,85,unknown,0,77aec38df26f52ad8d1bc932efb68d75821e5020d3b86b1553504fc2e96afbb6
5592,Threnody,TheFatRat,DOTA 2 Music Pack,2020-11-20,/Users/alex/Music/Musica/Music/TheFatRat/DOTA 2 Music Pack/09 Threnody.mp3,48,105,unknown,0,76bef5cc13594ee9a074a54ee4f14fe3cdd72e8cbc6695102fd9b5b39bc55295
5600,Envelope,TheFatRat,DOTA 2 Music Pack,2020-11-20,/Users/alex/Music/Musica/Music/TheFatRat/DOTA 2 Music Pack/10 Envelope.mp3,53,134,unknown,1,1ecdbb99e2706fedc7709ef4893896ec09ab4bed7057da38744d444bb268d5af
5608,Reminiscence,TheFatRat,DOTA 2 Music Pack,2020-11-20,/Users/alex/Music/Musica/Music/TheFatRat/DOTA 2 Music Pack/11 Reminiscence.mp3,28,142,unknown,0,a3df76b422e3936e0cd667bbc8f8feaaaa1546f429186eedb1002808897df197
5594,Afterlife,TheFatRat,DOTA 2 Music Pack,2020-11-20,/Users/alex/Music/Musica/Music/TheFatRat/DOTA 2 Music Pack/12 Afterlife.mp3,22,141,unknown,0,fbf47567876c6fcf37bfe9570f2ac18c16e565653f74776edced2c6adcb07c3f
8196,Hiding In The Blue (with RIELL),TheFatRat,Hiding In The Blue,2021-07-14,/Users/alex/Music/Musica/Music/TheFatRat/Hiding In The Blue/Hiding In The Blue (with RIELL).mp3,45,221,unknown,1,07b56135dea9c5ac45339ef4f08ba9c22023d5023be0d0d9a434ec77b5b9e7aa
6760,Rise Up,TheFatRat,Rise Up,2020-11-20,/Users/alex/Music/Musica/Music/TheFatRat/Rise Up/Rise Up.mp3,50,167,unknown,0,ca359fa62746e513738d37b9350bc395f8085645c02d53619a42cfeb0ca462b9
6100,The Calling,TheFatRat,,2020-11-20,/Users/alex/Music/Musica/Music/TheFatRat/Unknown Album/The Calling.mp3,72,234,unknown,1,c1ff9514d6a2987e717792ede6f7e87795d878e920571427f3899c25be0ee95b
6080,Don't Stop,TheFatRat,,2020-11-20,/Users/alex/Music/Musica/Music/TheFatRat/Unknown Album/Don't Stop.mp3,38,187,unknown,0,cba5700a34d12a729a7ddedf6148b961030d66d1d2664bfbaf96f880d8bc883b
7382,Electrified,TheFatRat,,2020-11-20,/Users/alex/Music/Musica/Music/TheFatRat/Unknown Album/Electrified.mp3,37,190,unknown,0,0d1567fe0137faa17e271579afb92330796a7cd1c709b5710ef792bb90b11462
6106,Fly Away,TheFatRat,,2020-11-20,/Users/alex/Music/Musica/Music/TheFatRat/Unknown Album/Fly Away.mp3,54,194,unknown,0,2441be9a804cc2b77da164aca58e1b1b27b1bb35222fcdf406e30ed9ede53db4
5332,Infinite Power!,TheFatRat,,2020-11-20,/Users/alex/Music/Musica/Music/TheFatRat/Unknown Album/Infinite Power!.mp3,34,209,unknown,0,e66351bdf7e7b39dc440bb0ca0e767f8c25ac7ebdbe6905d34545c910ed8845e
5548,MayDay,TheFatRat,,2020-11-20,/Users/alex/Music/Musica/Music/TheFatRat/Unknown Album/MayDay.mp3,39,247,unknown,1,e0e9caf9b9b5e5a0c5f32e91a1a7610148659eae8d0cf0f9fc2f0562c0133ade
4754,Monody,TheFatRat,,2020-11-20,/Users/alex/Music/Musica/Music/TheFatRat/Unknown Album/Monody.mp3,54,291,unknown,0,07688900fec0f5625c79c317485591382d0260b49de8be41afe7ed742b002135
5160,No No No,TheFatRat,,2020-11-20,/Users/alex/Music/Musica/Music/TheFatRat/Unknown Album/No No No.mp3,57,182,unknown,1,a5d84e41a212689291adb6d8da766f91edf200652c5ac2bba8e073fceff2e49f
4742,Time Lapse,TheFatRat,,2020-11-20,/Users/alex/Music/Musica/Music/TheFatRat/Unknown Album/Time Lapse.mp3,79,185,unknown,1,e025cfbb4e8adcfcc5cf9d1254125ca42097742243a65b598dc8010cd8fc6b47
5450,Unity,TheFatRat,,2020-11-20,/Users/alex/Music/Musica/Music/TheFatRat/Unknown Album/Unity.mp3,47,249,unknown,1,7b60d05f3db8f2084be0266bde40605c2885b748c71773c16aa5e427479a771b
7384,We'll Meet Again,TheFatRat,,2020-11-20,/Users/alex/Music/Musica/Music/TheFatRat/Unknown Album/We'll Meet Again.mp3,137,196,unknown,1,03b4a8b2a852e14eb1274576ac80532c9fe2c85c47d3fa7aff476e2ba29054cd
4640,Windfall,TheFatRat,,2020-11-20,/Users/alex/Music/Musica/Music/TheFatRat/Unknown Album/Windfall.mp3,114,231,unknown,0,14574f05bd6fc0f0992d3c24245e236cdbe202b9f540666100b280ccd3a9d89b
4642,Xenogenesis,TheFatRat,,2020-11-20,/Users/alex/Music/Musica/Music/TheFatRat/Unknown Album/Xenogenesis.mp3,52,234,unknown,0,88230c47f8157e599ed4fd43c91bbd384c1980fe47027f687f192cc1c7a3c116
6888,Riccione,Thegiornalisti,Riccione,2020-11-20,/Users/alex/Music/Musica/Music/Thegiornalisti/Riccione/Riccione.mp3,39,199,unknown,0,0951011982b072b8533c21559581af21e9c32fb96e19875ef475a2ce7e266a6d
7526,Reflections,Thelonious Monk,Reflections,2020-11-20,/Users/alex/Music/Musica/Music/Thelonious Monk/Reflections/Reflections.mp3,4,300,unknown,0,f2b4ea19421a3a0804547c499c158d5ad56b98bd7a70785f415a50c9cdfe1b95
9966,Eté 90,Therapie TAXI,Rupture 2 merde,2023-10-18,/Users/alex/Music/Musica/Music/Therapie TAXI/Rupture 2 merde/04 Eté 90.mp3,15,402,unknown,1,1ff983276f818d8f3b7a71823f503c97e9926a6a6c06f03c1b811185bb03d0cb
5298,This Is War,Thirty Seconds to Mars,This Is War,2020-11-20,/Users/alex/Music/Musica/Music/Thirty Seconds to Mars/This Is War/This Is War.mp3,44,329,unknown,0,246360d6ccb215af3fd1583d94b58c1cc91dfe7477651e71123d9ce7ae385bce
9954,Protectors of the Earth,Thomas Bergersen,Invincible,2023-10-03,/Users/alex/Music/Musica/Music/Compilations/Invincible/14 Protectors of the Earth.mp3,11,341,unknown,1,b0a597a72ea4f51059a37033c7a7d9911b157d6ca4fb1e89ec4b0cb976fe4baf
5426,Courtesy Call,Thousand Foot Krutch,The End Is Where We Begin,2020-11-20,/Users/alex/Music/Musica/Music/Thousand Foot Krutch/The End Is Where We Begin/Courtesy Call.mp3,51,237,unknown,0,10468304dd3a7c6264ec1db4502776a9d2ff9050481789defe118a679694d18f
9722,All Eyez on Me Remix,Thug Life,All Eyez on Me Remix,2023-07-04,/Users/alex/Music/Musica/Music/Thug Life/All Eyez on Me Remix/01 All Eyez on Me Remix.mp3,18,180,unknown,0,e75f06acf6c68a2512d1f58e50e2fe2820551eaa8d7e92dce59c28e677fb4fd5
9952,Run Wild,Thutmose,Run Wild EP,2023-10-03,/Users/alex/Music/Musica/Music/Thutmose/Run Wild EP/04 Run Wild.mp3,11,319,unknown,0,85d22ebdb52cdbf81178be0e3d2af361bff692c8203e2f4b35669432c81e258f
10718,Memories,Thutmose,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),2024-05-30,/Users/alex/Music/Musica/Music/Compilations/Spider-Man_ Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture)/08 Memories.mp3,0,199,unknown,0,3607a9a34770bd41d9c402932a5adcbdafb525aac35f6cddf2b31ba0c2b469c6
8054,A Tutto Reality - I Wanna Be Famous,The Tibbs,Total Drama Soundtrack,2021-04-19,/Users/alex/Music/Musica/Music/The Tibbs/Total Drama Soundtrack/A Tutto Reality - I Wanna Be Famous.mp3,10,373,unknown,1,7bf37b89e3c2c243a86ebac8b56f11d4a51b47266d0821f2eb2454e9853abfea
10084,Memories x Bad And Boujee x Never Gonna Give You Up (TikTok Mashup),Tibodd Migos x David Guetta,,2023-12-05,/Users/alex/Music/Musica/Music/Tibodd Migos x David Guetta/Unknown Album/Memories x Bad And Boujee x Never Gonna Give You Up (TikTok Mashup).mp3,36,390,unknown,1,771b985b3df20aeea9099ea0720001bf1a61e4f14b67188141ec4567ea67960f
10760,GOMMA AMERICANA,Ticky B,GOMMA AMERICANA,2024-06-28,/Users/alex/Music/Musica/Music/Ticky B/GOMMA AMERICANA/01 GOMMA AMERICANA.mp3,14,144,unknown,1,7024c616018d122d97ccb9478cc71d0687611ce5266abe646169464403474cbf
5578,"Jackie Chan (feat. Preme, Post Malone)",Tiësto & Dzeko,MNM Summertime 2018 - Mixed By Henri PFR,2020-11-20,"/Users/alex/Music/Musica/Music/Tiësto & Dzeko/MNM Summertime 2018 - Mixed By Henri PFR/Jackie Chan (feat. Preme, Post Malone).mp3",59,217,unknown,0,3264e005df7abc1a735cc7c84d04c71775235e7339e03d7fcdd4a07790cfe8fd
4820,Freaks (with Savage),Timmy Trumpet,Collide,2020-11-20,/Users/alex/Music/Musica/Music/Timmy Trumpet/Collide/Freaks (with Savage).mp3,47,169,unknown,1,1e1ecdb5e323298cb8d3af8b6db5591245474e25de5c1a8efa6ba3f366928660
7966,Poème,Tino Rossi,Maman La Plus Belle Du Monde,2021-03-14,/Users/alex/Music/Musica/Music/Tino Rossi/Maman La Plus Belle Du Monde/Poème.mp3,0,190,unknown,0,610c1c484ad7efede088d2cb82e137788352bfddfb031f69c6b195cf2d4c5adc
8406,Attention,Tiwa Savage,Celia,2021-09-26,/Users/alex/Music/Musica/Music/Tiwa Savage/Celia/Attention.mp3,21,208,unknown,0,4de272e149282b66f4f5c83543abf78ec826a943b01bda17649eaaee1a96ce2a
4466,Indietro,Tiziano Ferro,Alla mia età,2020-11-20,/Users/alex/Music/Musica/Music/Tiziano Ferro/Alla mia età/Indietro.mp3,40,233,unknown,0,a53bc5640e6ce025c23fac5ba078a27bfbafeb06c309161944b31b9e514fabbd
11026,Non me lo so spiegare,Tiziano Ferro,111 Centoundici,2024-12-09,/Users/alex/Music/Musica/Music/Tiziano Ferro/111 Centoundici/06 Non me lo so spiegare.mp3,14,244,unknown,0,9737f7908a96198ef083f0c3431737d2e5919eabde2f513cfdb4d97896006650
4566,Senza Scappare Mai più,Tiziano Ferro,,2020-11-20,/Users/alex/Music/Musica/Music/Tiziano Ferro/Unknown Album/Senza Scappare Mai più.mp3,53,219,unknown,0,f21e61b7b1acf549984c8d1425ba9fe2bef62743fbec47ae472d7ee066d20df2
6620,fuji,toj,,2020-11-20,/Users/alex/Music/Musica/Music/toj/Unknown Album/fuji.mp3,26,85,unknown,0,8bd4d09b1b0a2311fd984d12098947cbb129f960a6b8999d20606cf2c961e20d
7916,Fruits Basket OP 4 - Home,Toki Asako,Fruits Basket Soundtrack,2021-03-14,/Users/alex/Music/Musica/Music/Compilations/Fruits Basket Soundtrack/Fruits Basket OP 4 - Home.mp3,21,322,unknown,0,65cac4d49845698e09e94d98b2a20c86c7fe18feae01b3623c81a99ec108dec1
8330,Life Is a Highway,Tom Cochrane,Cars Soundtrack,2021-09-26,/Users/alex/Music/Musica/Music/Compilations/Cars Soundtrack/Life Is a Highway.mp3,30,276,unknown,0,43c7ce4f24fa6563edc0f129c7353389d2642b37e511f4eccc09be27908b614d
10156,It Runs Through Me (feat. De La Soul),Tom Misch,Geography,2024-01-06,/Users/alex/Music/Musica/Music/Tom Misch/Geography/06 It Runs Through Me (feat. De La Soul).mp3,3,525,unknown,0,1ae13d6a1effd09a3fe7904ff4f1b91a4c3b7add977a63cca0022d5e6d27647c
8976,Another Love,Tom Odell,Long Way Down,2022-04-30,/Users/alex/Music/Musica/Music/Tom Odell/Long Way Down/Another Love.mp3,19,248,unknown,0,a75fd1ffd357f8f9863ced2ec29b68739a9bd9458558e569058e220e02e2387f
5198,Leave a Light On,Tom Walker,,2020-11-20,/Users/alex/Music/Musica/Music/Tom Walker/Unknown Album/Leave a Light On.mp3,41,184,unknown,1,ca774f5e776ef16595e5587a7bd6ca54fe76f469b16d826ac3f35a035aa169a3
10052,Enemy,Tommee Profitt,Cinematic Songs (Vol. 6),2023-11-23,/Users/alex/Music/Musica/Music/Tommee Profitt/Cinematic Songs (Vol. 6)/07 Enemy.mp3,11,382,unknown,0,08fcfb3efdf8a67d6b4851bcb432259435b3eaf919ed76e0ea41164cd60b5ef2
6744,Gintama OP - Pray,Tommy Heavenly6,Gintama Soundtrack,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/Gintama Soundtrack/Gintama OP - Pray.mp3,67,275,unknown,1,4f93962385c5413e0443e145637044ab7f2543cff6424880aca497a83be9aff7
6740,Soul Eater OP - Papermoon,Tommy heavenly6,Soul Eater Soundtrack,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/Soul Eater Soundtrack/Soul Eater OP - Papermoon.mp3,81,262,unknown,1,72a87164be6f253975408a3c9e0ab2435ca0d359a09d62fed4b5db1865931e84
6954,Osenchi Tamako,Tomoko Kataoka,Tamako Market Soundtrack,2020-11-20,/Users/alex/Music/Musica/Music/Tomoko Kataoka/Tamako Market Soundtrack/Osenchi Tamako.mp3,91,91,unknown,1,693e614d1d236f0ccfd2a3b42b7c73fa294f499b427c92ffa364ecc8a6f83701
6632,Assassins Pride ED - Ijin tachi no Jikan,Tomonori Kusunoki,Assassins Pride Soundtrack,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/Assassins Pride Soundtrack/Assassins Pride ED - Ijin tachi no Jikan.mp3,81,90,unknown,1,31c5e84a9141121df40acba49fa99047939b77c3b131b45bb040c483569b5e72
8884,LO$ER = LOVER,TOMORROW X TOGETHER,The Chaos Chapter: Fight Or Escape,2022-02-28,/Users/alex/Music/Musica/Music/TOMORROW X TOGETHER/The Chaos Chapter_ Fight Or Escape/LO$ER = LOVER.mp3,53,209,unknown,0,b3652d6d1f255cea4efdf5fd84adec8706d9914c755602e749cc35a155528d15
7678,Blue Orangeade,TOMORROW X TOGETHER,The Dream Chapter: STAR,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/The Dream Chapter_ STAR/Blue Orangeade.mp3,37,187,unknown,0,7fe448d59943e0edc17ce2b621470c2c2b5950c494c06b5ff920683733efe1fb
7666,Crown,TOMORROW X TOGETHER,The Dream Chapter: STAR,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/The Dream Chapter_ STAR/Crown.mp3,147,231,unknown,1,0621760416ceee23b2622a52375cfb3d280f0b8b5f1be3b32380cf9fa947b58b
10632,Do It Like That,TOMORROW X TOGETHER,The Name Chapter: FREEFALL,2024-05-05,/Users/alex/Music/Musica/Music/TOMORROW X TOGETHER/The Name Chapter_ FREEFALL/09 Do It Like That.mp3,10,157,unknown,0,0f4561f56d5e307878137e43d4884e807521b2e73b60cc007f3747f14093ada8
5340,Stressed Out,Tomsize,,2020-11-20,/Users/alex/Music/Musica/Music/Tomsize/Unknown Album/Stressed Out.mp3,86,224,unknown,1,2452c47b0d48ba08abaa1588dada23e4a497ae2f4eeea67822a2fbd6e8dc0950
6660,Dance Monkey,Tones and I,Dance Monkey,2020-11-20,/Users/alex/Music/Musica/Music/Tones and I/Dance Monkey/Dance Monkey.mp3,48,236,unknown,0,600de8c7940b2e12e2ba7e941f97216b8308ac5dd8862812863efc094c78b5f6
7300,UR SO F**KING COOL,Tones and I,,2020-11-20,/Users/alex/Music/Musica/Music/Tones and I/Unknown Album/UR SO F__KING COOL.mp3,78,173,unknown,0,eb33327d9a6f5a5bdf09ce7b8db8c12f13464758ccc8ad985f4ed94b499355a2
4578,Star Wars Disney - Let it Flow - Let it Go Frozen Parody,Toni Braxton,Waiting to Exhale: Original Soundtrack Album,2020-11-20,/Users/alex/Music/Musica/Music/Toni Braxton/Waiting to Exhale_ Original Soundtrack Album/Star Wars Disney - Let it Flow - Let it Go Frozen Parody.mp3,35,247,unknown,0,7a8bd50d2dd5ba7d69b730710518925dbb26876200ed9da3c65fb581e724d449
9788,The Good Life,Tony Bennett,,2023-07-27,/Users/alex/Music/Musica/Music/Tony Bennett/Unknown Album/11 The Good Life.mp3,9,136,unknown,0,36e43ce934d3a9c97627642e788cdef7ec01416816b9ab16874184d6c89c3eac
6380,Come Prima,Tony Dallara,Romantica,2020-11-20,/Users/alex/Music/Musica/Music/Tony Dallara/Romantica/Come Prima.mp3,37,121,unknown,0,426d7103e5107a490fe567daff6b8d26b9ac5bf36fb528d4bf71e32609bfac8f
8920,"In Your Arms (For An Angel) (feat. Robin Schulz, Nico Santos, Paul van Dyk)",Topic,,2022-04-04,"/Users/alex/Music/Musica/Music/Topic/Unknown Album/In Your Arms (For An Angel) (feat. Robin Schulz, Nico Santos, Paul van Dyk).mp3",20,149,unknown,0,0df8edfc3f2bd2615cfb5d483b9cf8e1ab1b8f51b9bb58340975978db619db68
7250,Cuor non dirmi no,Tosca,Anastasia Soundtrack,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/Anastasia Soundtrack/Cuor non dirmi no.mp3,42,183,unknown,0,0a2a8882ccf16125daebca0551676dc36b0a7c248c52ec4b4d7678b14987025a
6722,Quando Viene Dicembre,Tosca,Anastasia Soundtrack,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/Anastasia Soundtrack/Quando Viene Dicembre.mp3,104,169,unknown,1,316636b25d0c5caa035f3d159beee34efa3c7385339d0de1a7367574ec72a31e
10162,Hold the Line,TOTO,Toto,2024-01-06,/Users/alex/Music/Musica/Music/TOTO/Toto/09 Hold the Line.mp3,4,477,unknown,0,eb31b0cf5a49addb74800916abf5d6f30393da10077d38349948fb5e2bf73e9c
5992,L'italiano,Toto Cotugno,L'italiano,2020-11-20,/Users/alex/Music/Musica/Music/Toto Cotugno/L'italiano/L'italiano.mp3,49,240,unknown,1,7335c4589d9fb157c7bc683ab27a90aae03eb39a8814850027446ce6fe411101
8294,All Around the World,A Touch of Class,All Around the World (la la la),2021-08-30,/Users/alex/Music/Musica/Music/A Touch of Class/All Around the World (la la la)/All Around the World.mp3,15,194,unknown,0,1daf2250a17246d16d766468360e36ae1e2082912587818a18fcf44c2987ddc1
